date,value
2010-04-01T07:00:00.000Z,0.04144197750278909
2010-03-01T08:00:00.000Z,0.04008138314685046
2010-02-01T08:00:00.000Z,0.04146231208852249
2010-01-01T08:00:00.000Z,0.04173433225250758
2009-12-01T08:00:00.000Z,0.038606856938384296
2009-11-01T07:00:00.000Z,0.041896513754653815
2009-10-01T07:00:00.000Z,0.04232966927194884
2009-09-01T07:00:00.000Z,0.0377794107137891
2009-08-01T07:00:00.000Z,0.03498139306798266
2009-07-01T07:00:00.000Z,0.03978813402070966
2009-06-01T07:00:00.000Z,0.037396018055413455
2009-05-01T07:00:00.000Z,0.03550504978684353
2009-04-01T07:00:00.000Z,0.03464043763228083
2009-03-01T08:00:00.000Z,0.03345381856181353
2009-02-01T08:00:00.000Z,0.03511093851874991
2009-01-01T08:00:00.000Z,0.03635377153658801
2008-12-01T08:00:00.000Z,0.03283948699124108
2008-11-01T07:00:00.000Z,0.03371012806937549
2008-10-01T07:00:00.000Z,0.033268301303888664
2008-09-01T07:00:00.000Z,0.031210446697933613
2008-08-01T07:00:00.000Z,0.0315955718721364
2008-07-01T07:00:00.000Z,0.03442619473315042
2008-06-01T07:00:00.000Z,0.036267807280354177
2008-05-01T07:00:00.000Z,0.035819209482473344
2008-04-01T07:00:00.000Z,0.03409694441155004
2008-03-01T08:00:00.000Z,0.03561649214321105
2008-02-01T08:00:00.000Z,0.033882063228018476
2008-01-01T08:00:00.000Z,0.033053395301804546
2007-12-01T08:00:00.000Z,0.0305284153303355
2007-11-01T07:00:00.000Z,0.03359521972286429
2007-10-01T07:00:00.000Z,0.03311384863986149
2007-09-01T07:00:00.000Z,0.02830397947515671
2007-08-01T07:00:00.000Z,0.028081059287669397
2007-07-01T07:00:00.000Z,0.030667962064719185
2007-06-01T07:00:00.000Z,0.03320756294601231
2007-05-01T07:00:00.000Z,0.03534886753952855
2007-04-01T07:00:00.000Z,0.0336328197649827
2007-03-01T08:00:00.000Z,0.03190110042339674
2007-02-01T08:00:00.000Z,0.034275856421771035
2007-01-01T08:00:00.000Z,0.03213308996567654
2006-12-01T08:00:00.000Z,0.031399023672986845
2006-11-01T08:00:00.000Z,0.034085337511353876
2006-10-01T07:00:00.000Z,0.03590188403180545
2006-09-01T07:00:00.000Z,0.029424307755501537
2006-08-01T07:00:00.000Z,0.03072295543220934
2006-07-01T07:00:00.000Z,0.033755354099513114
2006-06-01T07:00:00.000Z,0.029426499552431717
2006-05-01T07:00:00.000Z,0.03176277069057881
2006-04-01T08:00:00.000Z,0.028594409493214692
2006-03-01T08:00:00.000Z,0.030790568664764456
2006-02-01T08:00:00.000Z,0.03243596029104649
2006-01-01T08:00:00.000Z,0.032168510857785104
2005-12-01T08:00:00.000Z,0.030796401741615777
2005-11-01T08:00:00.000Z,0.03554390357636975
2005-10-01T07:00:00.000Z,0.03496189070310521
2005-09-01T07:00:00.000Z,0.02964184072518399
2005-08-01T07:00:00.000Z,0.027878776762809896
2005-07-01T07:00:00.000Z,0.027594707018066454
2005-06-01T07:00:00.000Z,0.028270182425326057
2005-05-01T07:00:00.000Z,0.027884003874062827
2005-04-01T08:00:00.000Z,0.026635490330721573
2005-03-01T08:00:00.000Z,0.02777592705228319
2005-02-01T08:00:00.000Z,0.029527273293763687
2005-01-01T08:00:00.000Z,0.025864972065782046
2004-12-01T08:00:00.000Z,0.022381766444458693
2004-11-01T08:00:00.000Z,0.028683924760964076
2004-10-01T07:00:00.000Z,0.027943161043638993
2004-09-01T07:00:00.000Z,0.02516913242857302
2004-08-01T07:00:00.000Z,0.02646982986809912
2004-07-01T07:00:00.000Z,0.025102864547461273
2004-06-01T07:00:00.000Z,0.02205745692056019
2004-05-01T07:00:00.000Z,0.022768829277843405
2004-04-01T08:00:00.000Z,0.02687754792035478
2004-03-01T08:00:00.000Z,0.025428489807855413
2004-02-01T08:00:00.000Z,0.024842247770222908
2004-01-01T08:00:00.000Z,0.024832097752370257
2003-12-01T08:00:00.000Z,0.026942923730640642
2003-11-01T08:00:00.000Z,0.030089479082309963
2003-10-01T07:00:00.000Z,0.030369518240986135
2003-09-01T07:00:00.000Z,0.02723188114384099
2003-08-01T07:00:00.000Z,0.026877585951791266
2003-07-01T07:00:00.000Z,0.025161688073333858
2003-06-01T07:00:00.000Z,0.024430370391794482
2003-05-01T07:00:00.000Z,0.02575716416213814
2003-04-01T08:00:00.000Z,0.02435258808931301
2003-03-01T08:00:00.000Z,0.026006520213399508
2003-02-01T08:00:00.000Z,0.024383707362097867
2003-01-01T08:00:00.000Z,0.021635115096242174
2002-12-01T08:00:00.000Z,0.019374068749902006
2002-11-01T08:00:00.000Z,0.025934337217870133
2002-10-01T07:00:00.000Z,0.02541077566682373
2002-09-01T07:00:00.000Z,0.019047838278319205
2002-08-01T07:00:00.000Z,0.019333279589206952
2002-07-01T07:00:00.000Z,0.018596882426309396
2002-06-01T07:00:00.000Z,0.016745234746702364
2002-05-01T07:00:00.000Z,0.01785611000577269
2002-04-01T08:00:00.000Z,0.019038866384227884
2002-03-01T08:00:00.000Z,0.01829231808636973
2002-02-01T08:00:00.000Z,0.01770373092396809
2002-01-01T08:00:00.000Z,0.01827803975252041
2001-12-01T08:00:00.000Z,0.017126220561726437
2001-11-01T08:00:00.000Z,0.017466405568560973
2001-10-01T07:00:00.000Z,0.018402291785440856
2001-09-01T07:00:00.000Z,0.01780837768039266
2001-08-01T07:00:00.000Z,0.015063775234590869
2001-07-01T07:00:00.000Z,0.015397997377559439
2001-06-01T07:00:00.000Z,0.015336879382959866
2001-05-01T07:00:00.000Z,0.013185112960598327
2001-04-01T08:00:00.000Z,0.014433318791059281
2001-03-01T08:00:00.000Z,0.015209190295794997
